293,9
294,9
295,9
296,9
297,9
298,9
299,7
300,9
301,9
302,7
303,9
304,9
305,9
306,9
307,9
308,9
309,9
310,9
311,9
312,9
313,9
314,9
315,7
316,9
317,9
318,7
319,9
320,9
321,7
322,9
323,9
324,9
325,9
326,4
327,7
328,7
329,9
330,9
331,7
332,7
333,9
334,7
335,9
336,9
337,4
338,9
339,9
340,0
341,7
342,9
343,7
344,7
345,0
346,9
347,7
348,6
349,9
350,9
351,6
352,7
353,7
354,7
355,0
356,7
357,9
358,9
359,0
360,7
361,6
362,9
363,9
364,4
365,9
366,9
367,7
368,7
369,7
370,7
371,9
372,9
373,7
374,9
375,9
376,9
377,9
378,9
379,9
380,7
381,0
382,7
383,9
384,5
385,9
386,9
387,7
388,9
389,9
390,9
391,7
392,9
393,6
394,5
395,7
396,9
397,0
398,7
399,9
400,9
401,0
402,7
403,7
404,9
405,9
406,9
407,9
408,0
409,0
410,9
411,9
412,9
413,9
414,9
415,9
416,6
417,9
418,9
419,9
420,0
421,9
422,9
423,0
424,0
425,7
426,9
427,9
428,6
429,7
430,7
431,9
432,9
433,9
434,7
435,9
436,0
437,7
438,9
439,9
440,9
441,9
442,0
443,9
444,9
445,9
446,9
447,9
448,9
449,9
450,4
451,9
452,4
453,7
454,7
455,9
456,9
457,9
458,7
459,9
460,9
461,9
462,0
463,9
464,9
465,7
466,7
467,9
468,9
469,0
470,9
471,0
472,7
473,9
474,7
475,4
476,9
477,9
478,9
479,7
480,7
481,9
482,9
483,9
484,9
485,9
486,9
487,9
488,7
489,9
490,9
491,0
492,9
493,9
494,9
495,7
496,9
497,9
498,7
499,7
500,9
501,9
502,6
503,9
504,7
505,9
506,9
507,7
508,7
509,9
510,9
511,9
512,7
513,2
514,9
515,9
516,9
517,9
518,9
519,9
520,5
521,9
522,7
523,9
524,9
525,7
526,9
527,9
528,0
529,9
530,7
531,9
532,9
533,9
534,9
535,9
536,7
537,0
538,9
539,9
540,7
541,4
542,9
543,9
544,6
545,9
546,9
547,6
548,9
549,6
550,9
551,9
552,4
553,9
554,9
555,6
556,9
557,7
558,7
559,9
560,9
561,9
562,9
563,9
564,9
565,9
566,9
567,9
568,7
569,9
570,7
571,4
572,9
573,9
574,9
575,9
576,9
577,0
578,7
579,9
580,9
581,9
582,7
583,7
584,9
585,9
586,9
587,9
588,9
589,9
590,9
591,9
592,9
593,9
594,9
595,4
596,9
597,9
598,7
599,7
600,7
601,9
602,7
603,9
604,7
605,9
606,9
607,5
608,9
609,9
610,7
611,9
612,9
613,7
614,9
615,9
616,9
617,6
618,9
619,9
620,9
621,9
622,4
623,7
624,0
625,0
626,9
627,7
628,9
629,9
630,7
631,9
632,4
633,9
634,0
635,0
636,9
637,6
638,9
639,9
640,9
641,9
642,7
643,9
644,9
645,7
646,9
647,9
648,9
649,9
650,9
651,9
652,9
653,9
654,9
655,9
656,9
657,9
658,7
659,9
660,7
661,9
662,7
663,9
664,7
665,9
666,7
667,4
668,7
669,7
670,9
671,9
672,0
673,9
674,7
675,9
676,4
677,9
678,7
679,9
680,4
681,7
682,9
683,9
684,9
685,9
686,7
687,0
688,7
689,7
690,4
691,9
692,9
693,7
694,9
695,9
696,7
697,9
698,9
699,9
700,9
701,9
702,0
703,7
704,9
705,9
706,9
707,9
708,0
709,9
710,6
711,0
712,7
713,7
714,9
715,9
716,9
717,9
718,9
719,6
720,7
721,9
722,9
723,9
724,9
725,9
726,6
727,9
728,7
729,9
730,9
731,9
732,0
733,9
734,9
735,7
736,7
737,6
738,9
739,7
740,9
741,9
742,9
743,9
744,7
745,9
746,4
747,9
748,9
749,9
750,9
751,7
752,9
753,9
754,9
755,7
756,9
757,7
758,9
759,7
760,9
761,7
762,6
763,7
764,7
765,9
766,9
767,9
768,7
769,9
770,9
771,7
772,7
773,6
774,9
775,9
776,9
777,6
778,7
779,9
780,9
781,9
782,9
783,9
784,7
785,4
786,9
787,9
788,9
789,9
790,9
791,4
792,9
793,7
794,9
795,9
796,9
797,7
798,9
799,7
800,9
801,0
802,7
803,9
804,9
805,9
806,7
807,9
808,0
809,9
810,9
811,7
812,9
813,9
814,7
815,7
816,9
817,9
818,9
819,9
820,7
821,7
822,7
823,7
824,7
825,9
826,9
827,9
828,9
829,7
830,0
831,7
832,6
833,9
834,9
835,9
836,9
837,9
838,9
839,7
840,9
841,9
842,9
843,6
844,7
845,5
846,7
847,9
848,9
849,0
850,9
851,0
852,0
853,0
854,9
855,9
856,9
857,9
858,6
859,5
860,9
861,9
862,9
863,0
864,9
865,9
866,9
867,7
868,9
869,9
870,7
871,9
872,4
873,9
874,9
875,9
876,7
877,9
878,9
879,0
880,9
881,9
882,6
883,7
884,6
885,4
886,0
887,9
888,9
889,9
890,9
891,9
892,4
893,9
894,4
895,9
896,9
897,7
898,9
899,7
900,9
901,7
902,9
903,6
904,9
905,9
906,9
907,7
908,7
909,9
910,9
911,7
912,9
913,9
914,7
915,9
916,9
917,4
918,9
919,9
920,0
921,0
922,7
923,9
924,7
925,9
926,9
927,6
928,9
929,9
930,9
931,9
932,9
933,9
934,7
935,6
936,9
937,9
938,7
939,9
940,7
941,9
942,0
943,7
944,9
945,9
946,9
947,9
948,7
949,0
950,9
951,7
952,9
953,9
954,9
955,9
956,9
957,7
958,7
959,7
960,9
961,9
962,9
963,7
964,7
965,9
966,9
967,9
968,9
969,7
970,9
971,9
972,9
973,9
974,7
975,0
976,7
977,9
978,7
979,9
980,7
981,9
982,7
983,9
984,9
985,9
986,7
987,9
988,9
989,6
990,9
991,0
992,9
993,0
994,4
995,0
996,9
997,9
998,7
999,9
1000,7
1001,9
1002,9
1003,4
1004,7
1005,9
1006,9
1007,9
1008,7
1009,6
1010,9
1011,9
1012,9
1013,4
1014,9
1015,7
1016,6
1017,9
1018,9
1019,9
1020,9
1021,9
1022,9
1023,9
1024,9
1025,9
1026,0
1027,7
1028,9
1029,4
1030,0
1031,9
1032,9
1033,0
1034,9
1035,7
1036,9
1037,9
1038,9
1039,9
1040,7
1041,7
1042,7
1043,7
1044,9
1045,7
1046,9
1047,6
1048,9
1049,9
1050,9
1051,7
1052,9
1053,9
1054,7
1055,9
1056,9
1057,9
1058,7
1059,9
1060,4
1061,9
1062,6
1063,0
1064,7
1065,6
1066,9
1067,9
1068,9
1069,0
1070,9
1071,6
1072,9
1073,9
1074,9
1075,9
1076,9
1077,7
1078,9
1079,7
1080,9
1081,9
1082,9
1083,9
1084,9
1085,9
1086,9
1087,9
1088,9
1089,9
1090,9
1091,9
1092,9
1093,9
1094,6
1095,7
1096,9
1097,9
1098,9
1099,0
1100,9
1101,9
1102,9
1103,4
1104,9
1105,0
1106,7
1107,9
1108,9
1109,7
1110,9
1111,0
1112,9
1113,7
1114,9
1115,9
1116,9
1117,9
1118,9
1119,9
1120,4
1121,7
1122,7
1123,9
1124,6
1125,9
1126,7
1127,9
1128,9
1129,9
1130,7
1131,4
1132,9
1133,9
1134,9
1135,9
1136,9
1137,9
1138,9
1139,9
1140,2
1141,9
1142,9
1143,7
1144,7
1145,9
1146,7
1147,9
1148,9
1149,9
1150,9
1151,9
1152,9
1153,9
1154,9
1155,9
1156,6
1157,7
1158,7
1159,9
1160,9
1161,9
1162,9
1163,9
1164,6
1165,9
1166,9
1167,9
1168,9
1169,7
1170,9
1171,9
1172,9
1173,9
1174,9
1175,6
1176,7
1177,7
1178,9
1179,7
1180,9
1181,9
1182,9
1183,9
1184,9
1185,9
1186,9
1187,9
1188,4
1189,9
1190,9
1191,9
1192,9
1193,9
1194,9
1195,9
1196,9
1197,9
1198,9
1199,9
1200,9
1201,0
1202,9
1203,0
1204,9
1205,0
1206,9
1207,9
1208,9
1209,7
1210,9
1211,7
1212,9
1213,9
1214,9
1215,9
1216,7
1217,9
1218,9
1219,9
1220,9
1221,9
1222,9
1223,9
1224,4
1225,6
1226,0
1227,9
1228,9
1229,9
1230,9
1231,7
1232,9
1233,6
1234,9
1235,7
1236,9
1237,7
1238,9
1239,7
1240,7
1241,9
1242,9
1243,9
1244,7
1245,9
1246,7
1247,9
1248,7
1249,9
1250,9
1251,9
1252,9
1253,4
1254,9
1255,9
1256,9
1257,7
1258,9
1259,7
1260,7
1261,7
1262,9
1263,4
1264,9
1265,9
1266,7
1267,9
1268,7
1269,9
1270,9
1271,2
1272,7
1273,9
1274,6
1275,9
1276,9
1277,9
1278,9
1279,9
1280,7
1281,0
1282,9
1283,9
1284,9
1285,9
1286,9
1287,9
1288,9
1289,0
1290,9
1291,4
1292,9
1293,9
1294,0
1295,7
1296,7
1297,6
1298,9
1299,6
1300,7
1301,9
1302,7
1303,7
1304,9
1305,7
1306,9
1307,7
1308,9
1309,9
1310,9
1311,7
1312,9
1313,4
1314,0
1315,9
1316,9
1317,7
1318,9
1319,7
1320,9
1321,9
1322,9
1323,9
1324,7
1325,0
1326,9
1327,9
1328,9
1329,7
1330,0
1331,9
1332,9
1333,9
1334,9
1335,9
1336,7
1337,6
1338,9
1339,9
1340,7
1341,9
1342,9
1343,9
1344,6
1345,7
1346,9
1347,7
1348,9
1349,9
1350,7
1351,9
1352,7
1353,7
1354,9
1355,9
1356,7
1357,0
1358,7
1359,9
1360,9
1361,7
1362,0
1363,7
1364,7
1365,9
1366,9
1367,9
1368,9
1369,9
1370,9
1371,9
1372,9
1373,9
1374,9
1375,0
1376,0
1377,9
1378,9
1379,9
1380,6
1381,9
1382,9
1383,9
1384,9
1385,7
1386,9
1387,9
1388,0
1389,9
1390,0
1391,6
1392,9
1393,9
1394,9
1395,7
1396,7
1397,7
1398,7
1399,9
1400,7
1401,4
1402,9
1403,9
1404,7
1405,9
1406,9
1407,7
1408,9
1409,9
1410,6
1411,6
1412,6
1413,7
1414,9
1415,9
1416,9
1417,9
1418,9
1419,9
1420,0
1421,9
1422,0
1423,9
1424,9
1425,7
1426,9
1427,9
1428,9
1429,7
1430,9
1431,9
1432,0
1433,6
1434,7
1435,9
1436,7
1437,9
1438,5
1439,9
1440,9
1441,9
1442,7
1443,7
1444,0
1445,0
1446,6
1447,0
1448,9
1449,6
1450,7
1451,7
1452,9
1453,7
1454,9
1455,9
1456,7
1457,9
1458,0
1459,9
1460,6
1461,6
1462,9
1463,9
1464,9
1465,4
1466,4
1467,9
1468,9
1469,7
1470,9
1471,9
1472,9
1473,9
1474,7
1475,9
1476,9
1477,9
1478,9
1479,0
1480,9
1481,9
1482,9
1483,9
1484,9
1485,7
1486,9
1487,7
1488,7
1489,9
1490,9
1491,7
1492,9
1493,9
1494,6
1495,9
1496,9
1497,6
1498,7
1499,9
1500,9
1501,7
1502,7
1503,9
1504,9
1505,7
1506,9
1507,9
1508,9
1509,9
1510,9
1511,9
1512,9
1513,9
1514,9
1515,7
1516,7
1517,7
1518,9
1519,9
1520,6
1521,9
1522,9
1523,9
1524,7
1525,7
1526,7
1527,9
1528,9
1529,7
1530,9
1531,9
1532,9
1533,7
1534,9
1535,7
1536,7
1537,9
1538,4
1539,9
1540,9
1541,0
1542,9
1543,7
1544,7
1545,9
1546,9
1547,7
1548,7
1549,6
1550,7
1551,9
1552,7
1553,9
1554,9
1555,9
1556,5
1557,9
1558,9
1559,7
1560,9
1561,9
1562,7
1563,9
1564,7
1565,7
1566,7
1567,9
1568,7
1569,9
1570,9
1571,7
1572,9
1573,9
1574,0
1575,7
1576,9
1577,7
1578,4
1579,7
1580,7
1581,7
1582,9
1583,9
1584,9
1585,9
1586,9
1587,9
1588,9
1589,9
1590,7
1591,9
1592,9
1593,7
1594,9
1595,9
1596,9
1597,7
1598,9
1599,9
1600,7
1601,7
1602,9
1603,9
1604,7
1605,9
1606,9
1607,7
1608,9
1609,7
