528,0
529,9
530,7
531,9
532,9
533,9
534,9
535,9
536,9
537,0
538,9
539,9
540,7
541,7
542,9
543,9
544,7
545,9
546,9
547,9
548,0
549,9
550,9
551,9
552,7
553,9
554,9
555,7
556,9
557,9
558,7
559,9
560,9
561,9
562,9
563,9
564,9
565,9
566,9
567,9
568,9
569,9
570,7
571,0
572,9
573,9
574,9
575,9
576,9
577,0
578,9
579,9
580,9
581,9
582,9
583,7
584,9
585,7
586,9
587,9
588,9
589,9
590,9
591,9
592,9
593,9
594,9
595,0
596,9
597,9
598,7
599,9
600,9
601,9
602,9
603,9
604,9
605,9
606,9
607,9
608,9
609,9
610,9
611,9
612,9
613,7
614,9
615,9
616,9
617,7
618,9
619,9
620,9
621,9
622,0
623,9
624,0
625,6
626,9
627,7
628,9
629,9
630,0
631,9
632,7
633,9
634,6
635,0
636,9
637,7
638,9
639,9
640,9
641,9
642,9
643,9
644,9
645,7
646,9
647,9
648,9
649,9
650,9
651,9
652,9
653,9
654,9
655,9
656,9
657,9
658,7
659,9
660,7
661,9
662,9
663,9
664,9
665,9
666,7
667,9
668,0
669,9
670,9
671,9
672,0
673,9
674,7
675,9
676,7
677,9
678,9
679,9
680,7
681,9
682,9
683,9
684,9
685,9
686,0
687,0
688,7
689,7
690,0
691,9
692,9
693,7
694,9
695,9
696,9
697,9
698,9
699,9
700,9
701,9
702,0
703,6
704,9
705,9
706,9
707,9
708,0
709,9
710,7
711,0
712,9
713,9
714,9
715,9
716,9
717,9
718,9
719,7
720,9
721,9
722,9
723,9
724,9
725,9
726,7
727,9
728,7
729,9
730,9
731,9
732,6
733,9
734,9
735,7
736,7
737,7
738,9
739,9
740,9
741,9
742,9
743,9
744,7
745,9
746,7
747,9
748,9
749,7
750,9
751,9
752,9
753,9
754,9
755,9
756,9
757,9
758,9
759,9
760,9
761,9
762,7
763,9
764,9
765,9
766,9
767,9
768,9
769,9
770,9
771,7
772,7
773,7
774,9
775,9
776,9
777,9
778,9
779,9
780,9
781,9
782,9
783,9
784,7
785,7
786,9
787,9
788,9
789,9
790,9
791,0
792,9
793,9
794,9
795,9
796,9
797,7
798,9
799,7
800,9
801,5
802,9
803,9
804,9
805,9
806,7
807,9
808,0
809,9
810,9
811,9
812,9
813,9
814,7
815,7
816,9
817,9
818,9
819,7
820,7
821,7
822,7
823,7
824,9
825,9
826,9
827,9
828,9
829,7
830,0
831,9
832,7
833,9
834,9
835,9
836,9
837,9
838,9
839,7
840,7
841,9
842,9
843,7
844,9
845,7
846,9
847,9
848,9
849,0
850,9
851,0
852,0
853,0
854,9
855,9
856,9
857,9
858,7
859,7
860,9
861,9
862,9
863,0
864,9
865,9
866,9
867,9
868,9
869,9
870,7
871,9
872,0
873,9
874,9
875,9
876,9
877,9
878,9
879,0
880,9
881,9
882,7
883,9
884,9
885,7
886,7
887,9
888,9
889,9
890,9
891,9
892,0
893,9
894,7
895,9
896,9
897,7
898,9
899,7
900,9
901,9
902,9
903,7
904,9
905,9
906,9
907,9
908,7
909,9
910,9
911,7
912,9
913,9
914,7
915,9
916,9
917,6
918,9
919,9
920,9
921,0
922,7
923,9
924,9
925,9
926,9
927,9
928,9
929,9
930,9
931,9
932,9
933,9
934,7
935,7
936,9
937,9
938,9
939,9
940,9
941,9
942,0
943,7
944,9
945,9
946,9
947,9
948,7
949,4
950,9
951,9
952,9
953,9
954,9
955,9
956,9
957,9
958,9
959,9
960,9
961,9
962,9
963,7
964,7
965,9
966,9
967,9
968,9
969,9
970,9
971,9
972,9
973,9
974,7
975,7
976,7
977,9
978,9
979,9
980,9
981,9
982,9
983,9
984,9
985,9
986,7
987,9
988,9
989,7
990,9
991,2
992,9
993,0
994,0
995,0
996,9
997,9
998,7
999,9
1000,9
1001,9
1002,9
1003,7
1004,9
1005,9
1006,9
1007,9
1008,9
1009,0
1010,9
1011,9
1012,9
1013,0
1014,9
1015,9
1016,7
1017,9
1018,9
1019,9
1020,9
1021,9
1022,9
1023,9
1024,9
1025,9
1026,0
1027,7
1028,9
1029,6
1030,6
1031,9
1032,9
1033,9
1034,9
1035,7
1036,9
1037,9
1038,9
1039,9
1040,7
1041,9
1042,9
1043,7
1044,9
1045,9
1046,9
1047,7
1048,9
1049,9
1050,9
1051,7
1052,9
1053,9
1054,9
1055,9
1056,9
1057,9
1058,7
1059,9
1060,6
1061,9
1062,4
1063,0
1064,7
1065,7
1066,9
1067,9
1068,9
1069,0
1070,9
1071,7
1072,9
1073,9
1074,9
1075,9
1076,9
1077,0
1078,9
1079,7
1080,9
1081,9
1082,9
1083,9
1084,9
1085,9
1086,9
1087,9
1088,9
1089,9
1090,9
1091,9
1092,9
1093,9
1094,7
1095,7
1096,9
1097,9
1098,9
1099,0
1100,9
1101,9
1102,9
1103,7
1104,9
1105,0
1106,9
1107,9
1108,9
1109,0
1110,9
1111,0
1112,9
1113,7
1114,9
1115,9
1116,9
1117,9
1118,9
1119,9
1120,0
1121,7
1122,7
1123,9
1124,7
1125,9
1126,7
1127,9
1128,9
1129,9
1130,7
1131,0
1132,9
1133,9
1134,9
1135,9
1136,9
1137,9
1138,9
1139,9
1140,7
1141,9
1142,9
1143,9
1144,7
1145,9
1146,7
1147,9
1148,9
1149,9
1150,9
1151,9
1152,9
1153,9
1154,9
1155,9
1156,7
1157,9
1158,0
1159,9
1160,9
1161,9
1162,9
1163,9
1164,7
1165,9
1166,9
1167,9
1168,9
1169,9
1170,9
1171,9
1172,9
1173,9
1174,9
1175,9
1176,7
1177,7
1178,9
1179,7
1180,9
1181,9
1182,9
1183,9
1184,9
1185,9
1186,9
1187,9
1188,0
1189,9
1190,9
1191,9
1192,9
1193,9
1194,9
1195,9
1196,9
1197,9
1198,9
1199,9
1200,9
1201,0
1202,9
1203,0
1204,9
1205,7
1206,9
1207,9
1208,9
1209,7
1210,9
1211,9
1212,9
1213,9
1214,9
1215,9
1216,7
1217,9
1218,9
1219,9
1220,9
1221,9
1222,9
1223,9
1224,7
1225,9
1226,0
1227,9
1228,9
1229,9
1230,9
1231,7
1232,9
1233,6
1234,9
1235,9
1236,9
1237,9
1238,9
1239,9
1240,9
1241,9
1242,9
1243,9
1244,9
1245,9
1246,7
1247,9
1248,7
1249,9
1250,9
1251,9
1252,9
1253,0
1254,9
1255,9
1256,9
1257,9
1258,9
1259,7
1260,7
1261,9
1262,9
1263,0
1264,9
1265,9
1266,7
1267,9
1268,9
1269,9
1270,9
1271,0
1272,9
1273,9
1274,7
1275,9
1276,9
1277,9
1278,9
1279,9
1280,9
1281,0
1282,9
1283,9
1284,9
1285,9
1286,9
1287,9
1288,9
1289,0
1290,9
1291,7
1292,9
1293,9
1294,7
1295,7
1296,7
1297,7
1298,9
1299,6
1300,7
1301,9
1302,9
1303,9
1304,9
1305,9
1306,9
1307,7
1308,9
1309,9
1310,9
1311,9
1312,9
1313,7
1314,0
1315,9
1316,9
1317,0
1318,9
1319,9
1320,9
1321,9
1322,9
1323,9
1324,7
1325,0
1326,9
1327,9
1328,9
1329,7
1330,0
1331,9
1332,9
1333,9
1334,9
1335,9
1336,9
1337,7
1338,9
1339,9
1340,9
1341,9
1342,9
1343,9
1344,7
1345,9
1346,9
1347,0
1348,9
1349,9
1350,9
1351,9
1352,9
1353,9
1354,9
1355,9
1356,7
1357,0
1358,9
1359,9
1360,9
1361,7
1362,0
1363,7
1364,9
1365,9
1366,9
1367,9
1368,9
1369,9
1370,9
1371,9
1372,9
1373,9
1374,9
1375,0
1376,0
1377,9
1378,9
1379,9
1380,6
1381,9
1382,9
1383,9
1384,9
1385,7
1386,9
1387,9
1388,0
1389,9
1390,9
1391,7
1392,9
1393,9
1394,9
1395,9
1396,7
1397,9
1398,7
1399,9
1400,7
1401,0
1402,9
1403,9
1404,9
1405,9
1406,9
1407,7
1408,9
1409,9
1410,7
1411,7
1412,9
1413,7
1414,9
1415,9
1416,9
1417,9
1418,9
1419,9
1420,7
1421,9
1422,0
1423,9
1424,9
1425,7
1426,9
1427,9
1428,9
1429,9
1430,9
1431,9
1432,0
1433,7
1434,9
1435,9
1436,7
1437,9
1438,7
1439,9
1440,9
1441,9
1442,7
1443,7
1444,0
1445,0
1446,7
1447,0
1448,9
1449,7
1450,9
1451,7
1452,9
1453,7
1454,9
1455,9
1456,7
1457,9
1458,0
1459,9
1460,9
1461,7
1462,9
1463,7
1464,9
1465,7
1466,6
1467,9
1468,9
1469,9
1470,9
1471,9
1472,9
1473,9
1474,7
1475,9
1476,9
1477,9
1478,9
1479,0
1480,9
1481,9
1482,9
1483,9
1484,9
1485,7
1486,9
1487,7
1488,9
1489,9
1490,9
1491,7
1492,9
1493,9
1494,7
1495,9
1496,9
1497,7
1498,9
1499,9
1500,9
1501,9
1502,7
1503,9
1504,9
1505,7
1506,9
1507,9
1508,9
1509,9
1510,9
1511,9
1512,9
1513,9
1514,9
1515,7
1516,9
1517,7
1518,9
1519,9
1520,7
1521,9
1522,9
1523,9
1524,9
1525,7
1526,7
1527,9
1528,9
1529,7
1530,9
1531,9
1532,9
1533,9
1534,9
1535,9
1536,9
1537,9
1538,7
1539,9
1540,9
1541,0
1542,9
1543,7
1544,7
1545,9
1546,9
1547,7
1548,7
1549,7
1550,9
1551,9
1552,9
1553,9
1554,9
1555,9
1556,4
1557,9
1558,9
1559,9
1560,7
1561,9
1562,7
1563,9
1564,7
1565,7
1566,7
1567,9
1568,7
1569,9
1570,9
1571,7
1572,9
1573,9
1574,0
1575,7
1576,9
1577,9
1578,0
1579,7
1580,7
1581,9
1582,9
1583,9
1584,9
1585,9
1586,9
1587,9
1588,9
1589,9
1590,7
1591,9
1592,9
1593,9
1594,9
1595,9
1596,7
1597,7
1598,9
1599,9
1600,7
1601,9
1602,9
1603,9
1604,7
1605,9
1606,9
1607,7
1608,9
1609,9
